Time (seconds),light
43.54,13608.26
43.57,13608.26
43.57,13608.26
43.57,13623.33
43.58,13608.26
43.58,13608.26
43.59,13623.33
43.59,13608.26
43.59,13608.26
43.60,13608.26
43.60,13608.26
43.61,13608.26
43.61,13608.26
43.61,13623.33
43.62,13608.26
43.62,13608.26
43.63,13608.26
43.63,13608.26
43.65,13608.26
43.66,13608.26
43.66,13608.26
43.67,13623.33
43.67,13608.26
43.67,13608.26
43.68,13623.33
43.68,13608.26
43.69,13608.26
43.69,13608.26
43.69,13608.26
43.70,13608.26
43.70,13608.26
43.71,13608.26
43.71,13623.33
43.71,13623.33
43.72,13608.26
43.74,13608.26
43.75,13608.26
43.75,13608.26
43.75,13608.26
43.76,13608.26
43.76,13608.26
43.77,13593.19
43.77,13608.26
43.77,13608.26
43.78,13608.26
43.78,13593.19
43.79,13608.26
43.79,13608.26
43.79,13608.26
43.80,13608.26
43.80,13608.26
43.81,13608.26
43.94,13608.26
43.95,13608.26
43.95,13608.26
43.95,13608.26
43.96,13608.26
43.96,13608.26
43.97,13608.26
43.97,13608.26
43.97,13623.33
43.98,13608.26
43.98,13608.26
43.99,13608.26
43.99,13608.26
43.99,13608.26
44.00,13608.26
44.00,13623.33
44.01,13608.26
44.03,13608.26
44.03,13608.26
44.04,13608.26
44.04,13608.26
44.05,13608.26
44.05,13608.26
44.05,13608.26
44.06,13623.33
44.06,13608.26
44.07,13608.26
44.07,13608.26
44.07,13608.26
44.08,13608.26
44.08,13608.26
44.09,13593.19
44.09,13608.26
44.09,13608.26
44.12,13608.26
44.12,13608.26
44.13,13608.26
44.13,13608.26
44.13,13608.26
44.14,13608.26
44.14,13608.26
44.15,13593.19
44.15,13608.26
44.15,13608.26
44.16,13608.26
44.16,13608.26
44.17,13608.26
44.17,13608.26
44.17,13608.26
44.18,13608.26
44.18,13608.26
44.19,13608.26
44.21,13608.26
44.21,13608.26
44.21,13608.26
44.22,13608.26
44.22,13608.26
44.23,13608.26
44.23,13593.19
44.23,13608.26
44.24,13608.26
44.24,13608.26
44.25,13623.33
44.25,13608.26
44.25,13608.26
44.26,13608.26
44.26,13608.26
44.27,13608.26
44.27,13623.33
44.29,13623.33
44.30,13623.33
44.30,13608.26
44.31,13623.33
44.31,13608.26
44.31,13608.26
44.32,13608.26
44.32,13608.26
44.33,13608.26
44.33,13608.26
44.33,13623.33
44.34,13608.26
44.34,13623.33
44.35,13623.33
44.35,13623.33
44.35,13623.33
44.36,13608.26
44.38,13623.33
44.39,13623.33
44.39,13623.33
44.39,13608.26
44.40,13623.33
44.40,13608.26
44.41,13623.33
44.41,13608.26
44.41,13623.33
44.42,13623.33
44.42,13608.26
44.43,13623.33
44.43,13608.26
44.43,13623.33
44.44,13608.26
44.44,13623.33
44.45,13623.33
44.47,13623.33
44.47,13608.26
44.48,13608.26
44.48,13608.26
44.49,13623.33
44.49,13623.33
44.49,13623.33
44.50,13623.33
44.50,13608.26
44.51,13608.26
44.51,13623.33
44.51,13623.33
44.52,13623.33
44.52,13623.33
44.53,13623.33
44.53,13608.26
44.53,13623.33
44.56,13623.33
44.56,13608.26
44.57,13608.26
44.57,13608.26
44.57,13608.26
44.58,13608.26
44.58,13608.26
44.59,13593.19
44.59,13608.26
44.59,13608.26
44.60,13608.26
44.60,13608.26
44.61,13608.26
44.61,13593.19
44.61,13593.19
44.62,13593.19
44.62,13593.19
44.65,13608.26
44.65,13608.26
44.65,13593.19
44.66,13608.26
44.66,13608.26
44.67,13608.26
44.67,13608.26
44.67,13593.19
44.68,13608.26
44.68,13608.26
44.69,13608.26
44.69,13608.26
44.69,13593.19
44.70,13608.26
44.70,13608.26
44.71,13593.19
44.71,13608.26
44.73,13608.26
44.74,13593.19
44.74,13608.26
44.75,13608.26
44.75,13608.26
44.75,13608.26
44.76,13608.26
44.76,13608.26
44.77,13608.26
44.77,13593.19
44.77,13593.19
44.78,13593.19
44.78,13608.26
44.79,13608.26
44.79,13608.26
44.79,13593.19
44.80,13608.26
44.82,13593.19
44.83,13608.26
44.83,13608.26
44.83,13593.19
44.84,13593.19
44.84,13593.19
44.85,13593.19
44.85,13593.19
44.85,13608.26
44.86,13593.19
44.86,13593.19
44.87,13593.19
44.87,13608.26
44.87,13593.19
44.88,13593.19
44.88,13532.93
44.89,13532.93
44.91,13548.0
44.91,13548.0
44.92,13532.93
44.92,13548.0
44.93,13548.0
44.93,13548.0
44.93,13548.0
44.94,13548.0
44.94,13532.93
44.95,13548.0
44.95,13532.93
44.95,13548.0
44.96,13548.0
44.96,13532.93
44.97,13532.93
44.97,13548.0
44.97,13548.0
44.98,13532.93
45.00,13532.93
45.01,13532.93
45.01,13548.0
45.01,13532.93
45.02,13548.0
45.02,13548.0
45.03,13548.0
45.03,13548.0
45.03,13548.0
45.04,13548.0
45.04,13532.93
45.05,13548.0
45.05,13548.0
45.05,13548.0
45.06,13548.0
45.06,13532.93
45.07,13532.93
45.07,13548.0
45.09,13532.93
45.10,13532.93
45.10,13532.93
45.11,13548.0
45.11,13532.93
45.11,13548.0
45.12,13548.0
45.12,13532.93
45.13,13548.0
45.13,13532.93
45.13,13532.93
45.14,13548.0
45.14,13532.93
45.15,13532.93
45.15,13548.0
45.15,13532.93
45.16,13532.93
45.18,13548.0
45.19,13548.0
45.19,13548.0
45.19,13532.93
45.20,13532.93
45.20,13548.0
45.21,13548.0
45.21,13532.93
45.21,13548.0
45.22,13532.93
45.22,13532.93
45.23,13532.93
45.23,13532.93
45.23,13532.93
45.24,13532.93
45.24,13548.0
45.25,13548.0
45.25,13548.0
45.27,13532.93
45.28,13532.93
45.28,13548.0
45.29,13548.0
45.29,13548.0
45.29,13532.93
45.30,13532.93
45.30,13532.93
45.31,13548.0
45.31,13548.0
45.31,13548.0
45.32,13548.0
45.32,13532.93
45.33,13548.0
45.33,13548.0
45.33,13532.93
