Time (seconds),x,y,z
45.76,-852,632,-120
45.76,-852,632,-120
45.77,-852,632,-120
45.77,-852,632,-120
45.77,-736,532,124
45.78,-736,532,124
45.78,-736,532,124
45.79,-736,532,124
45.81,-840,572,-128
45.81,-660,420,-36
45.82,-660,420,-36
45.83,-660,420,-36
45.83,-660,420,-36
45.83,-636,528,288
45.84,-636,528,288
45.85,-636,528,288
45.85,-816,600,132
45.86,-816,600,132
45.87,-816,600,132
45.87,-776,544,188
45.88,-776,544,188
45.89,-776,544,188
45.91,-928,532,228
45.92,-928,532,228
45.93,-928,532,228
45.93,-788,476,272
45.94,-788,476,272
45.94,-788,476,272
45.95,-788,476,272
45.95,-788,476,272
45.95,-780,488,280
45.96,-780,488,280
45.96,-780,488,280
45.97,-780,488,280
45.97,-780,488,280
45.99,-688,516,380
46.00,-688,516,380
46.00,-688,516,380
46.01,-792,580,292
46.02,-792,580,292
46.03,-792,580,292
46.03,-724,536,404
46.04,-724,536,404
46.05,-724,536,404
46.05,-708,616,480
46.06,-708,616,480
46.07,-708,616,480
46.07,-656,556,436
46.09,-796,568,432
46.11,-796,568,432
46.12,-672,488,332
46.12,-672,488,332
46.13,-672,488,332
46.13,-892,600,348
46.14,-892,600,348
46.14,-892,600,348
46.15,-892,600,348
46.15,-700,552,504
46.16,-700,552,504
46.16,-700,552,504
46.17,-700,552,504
46.17,-628,544,628
46.19,-572,448,528
46.20,-572,448,528
46.21,-656,596,556
46.21,-656,596,556
46.22,-656,596,556
46.23,-612,428,660
46.23,-612,428,660
46.24,-612,428,660
46.25,-580,384,692
46.26,-580,384,692
46.27,-580,384,692
46.28,-544,404,716
46.28,-544,404,716
46.31,-576,424,868
46.31,-580,368,792
46.31,-580,368,792
46.32,-580,368,792
46.32,-580,368,792
46.33,-580,368,792
46.33,-400,364,860
46.33,-400,364,860
46.34,-400,364,860
46.34,-400,364,860
46.35,-400,364,860
46.35,-536,424,844
46.35,-536,424,844
46.36,-536,424,844
46.38,-480,416,684
46.39,-360,344,796
46.40,-360,344,796
46.41,-360,344,796
46.41,-448,308,780
46.42,-448,308,780
46.43,-672,420,736
46.44,-672,420,736
46.45,-672,420,736
46.45,-424,224,904
46.46,-424,224,904
46.47,-444,384,904
46.48,-444,384,904
46.50,-340,284,892
46.51,-340,284,892
46.51,-364,256,884
46.51,-364,256,884
46.52,-364,256,884
46.52,-364,256,884
46.53,-364,256,884
46.53,-280,236,860
46.53,-280,236,860
46.54,-280,236,860
46.54,-280,236,860
46.55,-280,236,860
46.55,-292,224,968
46.56,-292,224,968
46.58,-200,128,1092
46.59,-272,260,1052
46.60,-272,260,1052
46.61,-272,260,1052
46.61,-168,-112,1212
46.62,-168,-112,1212
46.63,-168,-112,1212
46.64,-260,-20,1180
46.64,-260,-20,1180
46.65,-260,-20,1180
46.66,-176,132,1080
46.66,-176,132,1080
46.67,-176,132,956
46.69,-132,-36,900
46.70,-132,-36,900
46.70,-132,-36,900
46.71,-132,-36,900
46.71,-12,1272,564
46.71,-12,1272,564
46.72,-12,1272,564
46.72,-12,1272,564
46.73,-12,1272,564
46.73,-228,60,1052
46.73,-228,60,1052
46.74,-228,60,1052
46.75,-228,60,1052
46.77,-192,36,992
46.78,-192,36,992
46.79,-192,36,992
46.79,-136,4,1000
46.80,-136,4,1000
46.81,-136,4,1000
46.81,-160,16,980
46.82,-160,16,980
46.83,-160,36,996
46.84,-184,36,996
46.84,-184,36,996
46.85,-160,0,1000
46.86,-160,0,1000
46.86,-160,0,1000
46.89,-248,52,960
46.89,-248,52,960
46.90,-248,52,960
46.90,-248,52,960
46.91,-200,60,1000
46.91,-200,60,1000
46.92,-200,60,1000
46.93,-212,92,1024
46.93,-212,92,1024
46.94,-212,92,1024
46.95,-320,180,1120
46.95,-320,180,1120
46.96,-320,180,1120
46.97,-264,56,956
47.00,-148,48,992
47.00,-148,48,992
47.01,-344,104,824
47.02,-344,104,824
47.02,-344,104,824
47.03,-364,168,936
47.04,-364,168,936
47.04,-364,168,936
47.05,-420,164,884
47.05,-420,164,884
47.05,-420,164,884
47.06,-420,164,884
47.06,-420,164,884
47.09,-548,208,932
47.09,-548,208,932
47.09,-548,208,932
47.10,-548,208,932
47.11,-520,208,836
47.11,-520,208,836
47.12,-520,208,836
47.12,-520,208,836
47.13,-712,324,700
47.14,-712,324,700
47.15,-592,216,592
47.15,-592,216,592
47.16,-592,216,592
47.17,-752,296,548
47.30,-908,348,-36
47.31,-944,368,68
47.31,-944,368,68
47.32,-944,368,68
47.33,-752,272,20
47.34,-752,272,20
47.34,-752,272,20
47.35,-780,264,40
47.36,-780,264,40
47.36,-780,264,40
47.37,-868,348,-268
47.38,-868,348,-268
47.39,-848,520,-180
47.40,-848,520,-180
47.42,-776,448,-260
47.42,-776,448,-260
47.43,-824,452,-348
47.43,-824,452,-348
47.43,-824,452,-348
47.44,-824,452,-348
47.44,-824,452,-348
47.45,-872,376,-348
47.45,-872,376,-348
47.45,-872,376,-348
47.46,-872,376,-348
47.46,-872,376,-348
47.49,-768,404,-492
47.49,-768,404,-492
47.50,-768,404,-492
47.51,-740,400,-572
47.51,-740,400,-572
47.52,-740,400,-572
47.53,-708,408,-540
47.54,-708,408,-540
47.55,-616,528,-556
47.56,-616,528,-556
47.56,-616,528,-556
47.57,-480,412,-496
47.58,-480,412,-496
47.60,-656,544,-756
47.61,-620,348,-816
47.61,-620,348,-816
47.61,-620,348,-816
47.62,-620,348,-816
47.62,-620,348,-816
47.63,-516,464,-780
47.63,-516,464,-780
47.63,-516,464,-780
47.64,-516,464,-780
47.64,-516,464,-780
47.65,-468,480,-764
47.65,-468,480,-764
47.67,-428,400,-868
47.69,-540,592,-852
47.69,-540,592,-852
47.70,-540,592,-852
47.71,-380,536,-876
47.71,-380,536,-876
47.72,-500,656,-940
47.73,-500,656,-940
47.74,-500,656,-940
47.75,-368,476,-836
47.76,-368,476,-836
47.76,-376,520,-788
47.77,-376,520,-788
47.79,-292,220,-696
47.80,-292,220,-696
47.80,-284,316,-896
47.81,-284,316,-896
47.81,-284,316,-896
47.82,-284,316,-896
47.82,-372,408,-1084
47.83,-372,408,-1084
47.83,-372,408,-1084
47.83,-372,408,-1084
47.84,-372,408,-1084
47.84,-244,360,-920
47.87,-344,468,-904
47.87,-344,468,-904
47.88,-344,408,-876
47.89,-344,408,-876
47.90,-344,408,-876
47.91,-176,292,-864
47.91,-176,292,-864
47.92,-204,208,-836
47.93,-204,208,-836
47.94,-204,208,-836
47.95,-84,192,-1040
47.95,-84,192,-1040
47.96,-84,192,-1040
47.98,-60,64,-1108
47.99,-60,64,-1108
47.99,-60,64,-1108
47.99,-60,64,-1108
48.00,-60,64,-1108
48.00,-24,96,-1100
48.01,-24,96,-1100
48.01,-24,96,-1100
48.01,-24,96,-1100
48.02,-24,96,-1100
48.02,-68,144,-992
48.03,-68,144,-992
48.03,-68,144,-992
48.04,-84,132,-1072
48.07,24,176,-1032
48.07,24,176,-1032
48.08,0,148,-996
48.09,0,148,-996
48.10,0,148,-996
48.10,-56,140,-1004
48.11,-56,140,-1004
48.12,-56,140,-1004
48.12,-96,168,-980
48.13,-96,168,-980
48.14,-96,168,-980
48.14,488,-84,-1088
48.15,488,-84,-1088
48.17,272,-24,-1020
48.18,272,-24,-1020
48.18,-216,168,-996
48.19,-216,168,-996
48.19,-216,168,-996
48.19,-216,168,-996
48.20,-216,168,-996
48.20,-40,140,-1000
48.21,-40,140,-1000
48.21,-40,140,-1000
48.21,-40,140,-1000
48.22,-724,428,-1156
48.23,-724,428,-1156
48.25,16,-32,-1052
48.26,-64,196,-976
48.27,-64,196,-976
48.27,-64,196,-976
48.28,-32,208,-1048
48.29,-32,208,-1048
48.29,-32,208,-1048
48.30,8,152,-1084
48.31,8,152,-1084
48.32,8,152,-1084
48.32,44,144,-996
48.33,44,144,-996
48.34,44,144,-996
48.37,56,128,-1000
48.37,56,128,-1000
48.37,56,128,-1000
48.38,56,128,-1000
48.38,64,92,-1004
48.39,64,92,-1004
48.39,64,92,-1004
48.39,64,92,-1004
48.40,64,92,-1004
48.40,72,136,-984
48.41,72,136,-984
48.41,72,136,-984
48.42,72,136,-984
48.42,32,132,-1012
48.45,48,112,-924
48.45,48,112,-924
48.46,56,92,-1044
48.47,56,92,-1044
48.47,56,92,-1044
48.48,20,240,-984
48.49,20,240,-984
48.49,20,240,-984
48.50,328,-84,-1028
48.51,328,-84,-1028
48.52,328,-84,-1028
48.52,324,-24,-944
48.53,324,-24,-944
48.53,324,-24,-944
48.55,252,120,-1080
48.56,256,156,-1004
48.57,256,156,-1004
48.57,256,156,-1004
48.57,256,156,-1004
48.58,296,104,-1084
48.59,296,104,-1084
48.59,296,104,-1084
48.60,332,56,-968
48.61,332,56,-968
48.61,332,56,-968
48.62,440,-4,-944
48.63,440,-4,-944
48.65,452,-36,-944
48.66,416,68,-984
48.67,416,68,-984
48.68,416,68,-984
48.68,504,-88,-928
48.69,504,-88,-928
48.70,556,-84,-876
48.71,556,-84,-876
48.72,556,-84,-876
48.72,652,-40,-908
48.73,652,-40,-908
48.73,652,-40,-908
48.73,652,-40,-908
48.74,592,-56,-824
48.76,568,-116,-888
48.77,568,-116,-888
48.77,568,-116,-888
48.77,568,-116,-888
48.78,580,-192,-900
48.78,580,-192,-900
48.79,580,-192,-900
48.79,580,-192,-900
48.79,580,-192,-900
48.80,852,-540,-836
48.80,852,-540,-836
48.81,852,-540,-836
