Time (seconds),temperature
96.66,33.2258
96.67,33.2258
96.70,33.2258
96.72,33.2258
96.73,33.2258
96.75,33.54839
96.76,33.2258
96.77,33.2258
96.78,33.2258
96.80,33.2258
96.81,33.54839
96.82,33.54839
96.84,33.2258
96.86,33.2258
96.87,33.54839
96.88,33.2258
96.90,33.2258
96.91,33.2258
96.93,33.2258
96.94,33.54839
96.97,33.2258
96.98,33.54839
97.00,33.2258
97.01,33.2258
97.03,33.2258
97.04,33.2258
97.06,33.2258
97.07,33.2258
97.09,33.2258
97.10,33.2258
97.11,33.2258
97.13,33.54839
97.14,33.2258
97.15,33.2258
97.16,33.54839
97.18,33.2258
97.19,33.2258
97.21,33.2258
97.24,33.2258
97.25,33.54839
97.27,33.2258
97.28,33.2258
97.29,33.54839
97.31,33.54839
97.32,33.2258
97.33,33.54839
97.35,33.2258
97.36,33.2258
97.38,33.2258
97.39,33.2258
97.41,33.2258
97.42,33.54839
97.44,33.54839
97.45,33.2258
97.47,33.54839
97.48,33.2258
97.51,33.2258
97.52,33.2258
97.54,33.2258
97.55,33.2258
97.56,33.2258
97.58,33.2258
97.59,33.2258
97.61,33.2258
97.62,33.2258
97.64,33.54839
97.65,33.2258
97.66,33.2258
97.67,33.2258
97.69,33.2258
97.70,33.2258
97.71,33.2258
97.72,33.2258
97.74,33.2258
97.77,33.2258
97.78,33.2258
97.80,33.2258
97.82,33.2258
97.83,33.2258
97.84,33.2258
97.85,33.2258
97.87,33.2258
97.88,33.2258
97.89,33.2258
97.91,33.2258
97.92,33.2258
97.94,33.2258
97.96,33.2258
97.97,33.2258
97.99,33.2258
98.00,33.2258
98.01,33.2258
98.03,33.2258
98.06,33.2258
98.07,33.2258
98.08,33.2258
98.10,33.2258
98.11,33.2258
98.13,33.2258
98.14,32.90323
98.16,33.2258
98.18,32.90323
98.19,33.2258
98.20,32.90323
98.21,33.2258
98.23,33.2258
98.24,33.2258
98.25,32.90323
98.27,32.90323
98.28,32.90323
98.30,33.2258
98.44,32.90323
98.46,33.2258
98.47,33.2258
98.48,33.2258
98.50,33.2258
98.52,32.90323
98.53,32.90323
98.54,32.90323
98.56,33.2258
98.57,32.90323
98.58,32.90323
98.59,32.90323
98.61,32.90323
98.62,32.90323
98.64,32.90323
98.65,32.90323
98.67,32.90323
98.70,32.90323
98.71,32.90323
98.73,32.90323
98.74,32.90323
98.75,32.90323
98.77,32.90323
98.78,32.90323
98.79,32.90323
98.80,32.90323
98.82,32.90323
98.84,32.90323
98.85,32.90323
98.87,32.90323
98.88,32.90323
98.90,32.58064
98.91,32.90323
98.93,32.90323
98.96,32.90323
98.97,32.58064
98.99,32.90323
99.00,32.90323
99.02,32.90323
99.03,32.58064
99.05,32.58064
99.06,32.58064
99.08,32.90323
99.10,32.58064
99.11,32.58064
99.13,32.25806
99.14,32.58064
99.15,32.58064
99.16,32.58064
99.17,32.58064
99.19,32.58064
99.22,32.58064
99.24,32.58064
99.26,32.58064
99.27,32.58064
99.29,32.58064
99.30,32.58064
99.31,32.58064
99.33,32.90323
99.34,32.58064
99.35,32.58064
99.36,32.58064
99.38,32.58064
99.40,32.58064
99.41,32.58064
99.42,32.25806
99.44,32.58064
99.46,32.58064
99.49,32.58064
99.50,32.58064
99.51,32.58064
99.52,32.58064
99.53,32.58064
99.55,32.58064
99.56,32.58064
99.57,32.58064
99.59,32.58064
99.60,32.58064
99.62,32.58064
99.64,32.58064
99.65,32.58064
99.67,32.58064
99.68,32.58064
99.69,32.58064
99.70,32.90323
99.74,32.90323
99.75,32.90323
99.77,32.58064
99.78,32.90323
99.80,32.90323
99.82,32.90323
99.83,32.90323
99.85,32.90323
99.86,32.58064
99.87,32.90323
99.89,32.90323
99.90,32.90323
99.91,32.90323
99.93,32.58064
99.94,32.90323
99.96,32.90323
99.97,32.58064
100.00,32.90323
100.02,32.58064
100.03,32.58064
100.05,32.90323
100.06,32.90323
100.07,32.58064
100.08,32.90323
100.09,32.90323
100.11,32.90323
100.13,32.58064
100.14,32.58064
100.16,32.58064
100.18,32.90323
100.19,32.58064
100.21,32.58064
100.22,32.90323
100.25,32.58064
100.27,32.90323
100.28,32.90323
100.29,32.58064
100.31,32.90323
100.32,32.58064
100.34,32.90323
100.35,32.58064
100.37,32.90323
100.38,32.58064
100.40,32.90323
100.41,32.90323
100.43,32.90323
100.44,32.90323
100.45,32.58064
100.46,32.58064
100.50,32.90323
100.51,32.90323
100.53,32.90323
100.54,32.90323
100.56,32.90323
100.58,32.90323
100.59,32.58064
100.61,32.58064
100.62,32.58064
100.63,32.58064
100.64,32.90323
100.65,32.90323
100.67,32.90323
100.68,32.58064
100.70,32.90323
100.71,32.58064
100.74,32.90323
100.76,32.58064
100.78,32.58064
100.79,32.58064
100.80,32.58064
100.81,32.58064
100.83,32.58064
100.84,32.58064
100.86,32.58064
100.87,32.58064
100.89,32.58064
100.90,32.58064
100.92,32.25806
100.94,32.25806
100.95,32.58064
100.97,32.58064
101.00,32.58064
101.01,32.58064
101.02,32.58064
101.04,32.58064
101.06,32.58064
101.07,32.58064
101.09,32.58064
101.10,32.58064
101.12,32.25806
101.13,32.58064
101.15,32.25806
101.16,32.58064
101.17,32.58064
101.19,32.25806
101.20,32.58064
101.21,32.58064
101.25,32.58064
101.26,32.25806
101.28,32.58064
101.30,32.58064
101.31,32.58064
101.33,32.58064
101.34,32.25806
101.35,32.25806
101.37,32.58064
101.38,32.25806
101.39,32.25806
101.41,32.25806
101.42,32.25806
101.44,32.25806
101.46,32.25806
101.47,32.25806
101.50,32.25806
101.52,32.25806
101.53,32.25806
101.54,32.25806
101.55,32.25806
101.57,32.25806
101.58,32.58064
101.60,32.25806
101.61,32.25806
101.63,32.25806
101.64,32.25806
101.66,32.25806
101.68,32.25806
101.69,32.25806
101.71,32.25806
101.72,32.58064
101.75,32.58064
101.76,32.25806
101.78,32.25806
101.79,32.25806
101.80,32.58064
101.82,32.25806
101.84,32.25806
101.85,32.25806
101.86,32.58064
101.88,32.25806
101.90,32.25806
101.91,32.25806
101.92,32.58064
101.93,32.25806
101.95,32.25806
101.96,32.58064
101.99,32.25806
102.01,32.25806
102.02,32.58064
102.04,32.25806
102.06,32.58064
102.07,32.25806
102.09,32.25806
102.10,32.25806
102.11,32.58064
102.12,32.25806
102.13,32.25806
102.15,32.25806
102.17,32.25806
102.18,32.25806
102.20,32.25806
102.21,32.25806
102.24,32.25806
102.26,32.25806
102.27,32.25806
102.29,32.25806
102.30,32.25806
102.31,32.25806
102.33,32.25806
102.34,32.25806
102.36,32.25806
102.37,32.25806
102.39,32.25806
102.40,32.25806
102.42,32.25806
102.44,32.25806
102.45,32.25806
102.47,32.25806
102.60,32.25806
102.62,32.25806
102.64,32.25806
102.65,32.25806
102.66,32.25806
102.67,32.25806
102.69,32.25806
102.70,32.25806
102.72,32.25806
102.74,32.25806
102.75,31.93548
102.77,31.93548
102.78,32.25806
102.80,31.93548
102.81,32.25806
102.83,32.25806
102.86,32.25806
102.87,32.25806
102.88,32.25806
102.90,32.25806
102.92,32.25806
102.93,32.25806
102.95,32.25806
102.96,32.25806
102.98,32.25806
103.00,32.25806
103.01,32.25806
103.02,32.25806
103.03,32.25806
103.05,32.25806
103.06,32.25806
103.07,32.25806
103.11,32.25806
103.12,32.25806
103.14,32.25806
103.15,31.93548
103.17,32.25806
103.18,32.25806
103.20,32.25806
103.21,32.25806
103.22,32.25806
103.23,32.25806
103.25,32.25806
103.26,32.25806
103.28,32.25806
103.29,32.25806
103.30,32.25806
103.32,32.25806
103.35,32.25806
103.37,32.25806
103.38,31.93548
103.39,32.25806
103.41,32.25806
103.42,32.25806
103.43,32.25806
103.44,32.25806
103.46,32.25806
103.48,32.25806
103.49,31.93548
103.50,32.25806
103.52,32.25806
103.54,32.25806
103.55,32.25806
103.57,32.25806
103.60,32.25806
103.61,32.25806
103.62,32.25806
103.64,32.25806
103.65,32.25806
103.67,31.93548
103.68,32.25806
103.70,32.25806
103.72,32.25806
103.73,31.93548
103.75,32.25806
103.76,31.93548
103.77,31.93548
103.79,32.25806
103.80,31.93548
103.81,31.93548
103.84,31.93548
103.86,32.25806
103.88,31.93548
103.89,32.25806
103.91,31.93548
103.92,32.25806
103.94,31.93548
103.95,31.93548
103.97,31.93548
103.98,32.25806
103.99,32.25806
104.00,31.93548
104.02,31.93548
104.04,32.25806
104.05,31.93548
104.07,32.25806
104.10,31.93548
104.12,32.25806
104.13,31.93548
104.14,32.25806
104.15,31.93548
104.17,31.93548
104.18,31.93548
104.19,31.93548
104.21,31.93548
104.22,31.93548
104.24,31.93548
104.26,31.93548
104.27,31.93548
104.28,31.93548
104.30,31.93548
104.31,31.93548
104.35,31.93548
104.36,31.93548
104.37,31.93548
104.39,31.93548
104.40,31.6129
104.42,31.93548
104.43,31.93548
104.45,31.93548
104.46,31.93548
104.48,31.6129
104.50,31.6129
104.51,31.6129
104.52,31.6129
104.53,31.6129
104.55,31.93548
104.56,31.93548
104.57,31.6129
104.60,31.93548
104.62,31.93548
104.63,31.6129
104.65,31.93548
104.66,31.93548
104.68,31.6129
104.69,31.93548
104.71,31.93548
104.72,31.93548
104.73,31.93548
104.74,31.93548
104.75,31.93548
104.77,31.93548
104.79,31.93548
104.80,31.93548
104.82,31.93548
104.85,31.93548
104.86,31.93548
104.88,31.93548
104.89,31.93548
104.90,31.93548
104.91,32.25806
104.93,31.93548
104.94,32.25806
104.96,31.93548
104.97,31.93548
104.99,31.93548
105.00,31.93548
105.02,31.93548
105.03,31.93548
105.05,31.93548
105.06,31.93548
105.09,31.93548
105.11,31.93548
105.12,31.93548
105.14,31.93548
105.15,31.93548
105.17,31.93548
105.18,31.93548
105.20,32.25806
105.22,31.93548
105.23,31.93548
105.25,31.93548
105.26,31.93548
105.27,32.25806
105.28,31.93548
105.29,31.93548
105.31,31.93548
105.34,31.93548
105.36,31.93548
105.38,31.93548
105.39,31.93548
105.41,31.93548
105.42,31.6129
105.44,31.93548
105.45,31.93548
105.46,31.93548
105.47,31.93548
105.49,31.93548
105.50,31.93548
105.51,31.93548
105.52,31.93548
105.54,31.93548
105.56,31.93548
105.59,31.93548
105.60,31.93548
105.62,31.93548
105.63,31.93548
105.64,31.93548
105.65,31.93548
105.67,31.6129
105.68,31.93548
105.70,31.93548
105.71,31.93548
105.73,31.93548
105.74,31.93548
105.76,31.93548
105.78,31.93548
105.79,31.93548
105.81,31.93548
105.84,31.93548
105.85,31.93548
105.86,31.6129
105.88,31.93548
105.90,31.6129
105.91,31.93548
105.92,31.6129
105.94,31.93548
105.96,31.93548
105.97,31.93548
105.98,31.6129
106.00,31.93548
106.01,31.93548
106.02,31.93548
106.03,31.6129
106.05,31.93548
106.08,31.93548
106.09,31.93548
106.11,31.93548
106.12,31.93548
106.14,31.93548
106.16,31.93548
106.17,31.6129
106.18,31.93548
106.19,31.6129
106.21,31.6129
106.22,31.93548
106.23,31.6129
106.24,31.93548
106.26,31.6129
106.27,31.6129
106.29,31.93548
106.30,31.6129
106.34,31.93548
106.35,31.6129
106.37,31.93548
106.38,31.6129
106.39,31.93548
106.40,31.6129
106.41,31.93548
106.43,31.6129
106.44,31.93548
106.46,31.6129
106.47,31.6129
106.49,31.6129
106.50,31.93548
106.52,31.6129
106.54,31.6129
106.55,31.6129
106.70,31.6129
106.71,31.6129
106.73,31.6129
106.74,31.6129
106.75,31.6129
106.77,31.6129
106.78,31.6129
106.79,31.93548
106.80,31.93548
106.82,31.6129
106.84,31.93548
106.85,31.6129
106.87,31.93548
106.89,31.6129
106.90,31.6129
106.91,31.6129
106.93,31.6129
106.96,31.6129
106.97,31.6129
106.98,31.6129
107.00,31.6129
107.02,31.93548
107.03,31.6129
107.05,31.93548
107.06,31.6129
107.08,31.6129
107.09,31.6129
107.11,31.6129
107.12,31.6129
107.13,31.93548
107.15,31.93548
107.16,31.6129
107.17,31.6129
107.19,31.6129
107.22,31.6129
107.24,31.93548
107.25,31.6129
107.27,31.93548
107.28,31.6129
107.30,31.6129
107.31,31.93548
107.32,31.6129
107.33,31.6129
107.35,31.6129
107.36,31.93548
107.37,31.6129
107.38,31.6129
107.40,31.6129
107.41,31.93548
107.43,31.6129
107.44,31.6129
107.47,31.6129
107.49,31.6129
107.50,31.6129
107.51,31.6129
107.52,31.93548
107.53,31.6129
107.55,31.6129
107.56,31.6129
107.58,31.6129
107.60,31.6129
107.61,31.6129
107.62,31.6129
107.64,31.93548
107.66,31.93548
107.67,31.6129
107.68,31.6129
107.69,31.6129
107.73,31.6129
107.74,31.6129
107.75,31.6129
107.77,31.6129
107.78,31.6129
107.80,31.6129
107.82,31.6129
107.83,31.6129
107.85,31.6129
107.86,31.6129
107.87,31.6129
107.89,31.6129
107.90,31.6129
107.91,31.6129
107.92,31.6129
107.94,31.6129
107.95,31.6129
107.98,31.6129
108.00,31.6129
108.02,31.6129
108.03,31.6129
108.05,31.6129
108.06,31.6129
108.07,31.6129
108.08,31.6129
108.09,31.6129
108.11,31.6129
108.12,31.6129
108.14,31.6129
108.16,31.6129
108.17,31.6129
108.19,31.6129
108.20,31.6129
108.22,31.6129
108.25,31.6129
108.26,31.6129
108.27,31.6129
108.29,31.6129
108.30,31.6129
108.32,31.6129
108.33,31.6129
108.35,31.6129
108.36,31.6129
108.38,31.6129
108.40,31.93548
108.41,31.6129
108.42,31.6129
108.43,31.6129
108.45,31.6129
108.46,31.6129
108.47,31.6129
108.50,31.6129
108.52,31.6129
108.53,31.6129
108.55,31.6129
108.56,31.6129
108.58,31.6129
108.59,31.6129
108.61,31.6129
108.62,31.6129
108.63,31.6129
108.64,31.6129
108.65,31.6129
108.67,31.6129
108.68,31.6129
108.70,31.6129
108.71,31.6129
108.73,31.6129
108.76,31.6129
108.78,31.6129
108.79,31.6129
108.80,31.6129
108.81,31.6129
108.83,31.6129
108.84,31.6129
108.85,31.6129
108.87,31.6129
108.88,31.6129
108.90,31.29032
108.91,31.6129
108.93,31.6129
108.94,31.6129
108.96,31.6129
108.97,31.6129
108.98,31.6129
109.01,31.6129
109.03,31.6129
109.04,31.6129
109.06,31.6129
109.07,31.6129
109.09,31.6129
109.10,31.6129
109.12,31.6129
109.13,31.29032
109.15,31.6129
109.16,31.6129
109.17,31.29032
109.19,31.29032
109.20,31.6129
109.21,31.6129
109.22,31.6129
109.24,31.6129
109.27,31.6129
109.28,31.6129
109.30,31.6129
109.32,31.29032
109.33,31.29032
109.35,31.6129
109.36,31.29032
109.37,31.6129
109.38,31.29032
109.39,31.29032
109.41,31.29032
109.42,31.29032
109.44,31.29032
109.46,31.6129
109.47,31.6129
109.49,31.29032
109.52,31.6129
109.53,31.29032
109.55,31.29032
109.56,31.6129
109.57,31.29032
109.58,31.29032
109.59,31.6129
109.61,31.29032
109.63,31.29032
109.64,31.29032
109.66,31.6129
109.67,31.6129
109.69,31.29032
109.70,31.29032
109.72,31.29032
109.73,31.29032
109.75,31.29032
109.77,31.6129
109.78,31.6129
109.80,31.29032
109.82,31.29032
109.83,31.29032
109.85,31.29032
109.86,31.29032
109.88,31.29032
109.89,31.29032
109.91,31.29032
109.92,31.29032
109.93,31.29032
109.94,31.29032
109.95,31.29032
109.97,31.29032
109.98,31.29032
110.02,31.6129
110.03,31.6129
110.04,31.6129
110.06,31.6129
110.08,31.29032
110.09,31.6129
110.11,31.29032
110.12,31.6129
110.13,31.29032
110.14,31.29032
110.15,31.29032
110.17,31.6129
110.18,31.29032
110.20,31.6129
110.21,31.29032
110.23,31.6129
110.26,31.6129
110.28,31.29032
110.29,31.29032
110.30,31.29032
110.31,31.29032
110.32,31.29032
110.33,31.29032
110.35,31.29032
110.36,31.29032
110.37,31.6129
110.39,31.29032
110.40,31.29032
110.42,31.6129
110.44,31.29032
110.45,31.29032
110.47,31.29032
110.50,31.29032
110.51,31.29032
110.52,31.29032
110.54,31.29032
110.55,31.29032
110.57,31.29032
110.58,31.29032
110.60,31.29032
110.61,31.29032
110.63,31.29032
110.64,31.29032
110.66,31.29032
110.67,31.29032
110.68,31.29032
110.69,31.29032
110.71,31.29032
110.84,31.29032
110.85,31.29032
110.87,31.29032
110.88,31.29032
110.89,31.29032
110.90,31.29032
110.92,31.29032
110.93,31.29032
110.95,31.29032
110.96,31.29032
110.98,31.29032
110.99,31.29032
111.01,31.6129
111.02,31.29032
111.04,31.29032
111.05,31.29032
111.08,31.29032
111.10,31.29032
111.12,31.29032
111.13,31.29032
111.15,31.29032
111.16,31.29032
111.18,31.29032
111.19,31.29032
111.21,31.29032
111.22,31.29032
111.23,31.29032
111.25,31.29032
111.26,31.29032
111.27,31.29032
111.28,31.29032
111.30,31.29032
111.33,31.29032
111.35,31.29032
111.36,31.29032
111.38,31.29032
111.39,31.29032
111.41,31.29032
111.42,31.29032
111.43,31.29032
111.44,31.29032
111.45,31.29032
111.47,31.29032
111.48,31.29032
111.50,31.29032
111.52,31.6129
111.53,31.29032
111.55,31.29032
111.57,31.29032
111.59,31.29032
111.60,31.29032
111.61,31.29032
111.62,31.29032
111.63,31.29032
111.65,31.29032
111.66,31.29032
111.67,31.29032
111.68,31.29032
111.70,31.29032
111.72,31.29032
111.73,31.29032
111.74,31.29032
111.76,31.29032
111.77,30.96774
111.79,31.29032
111.81,30.96774
111.83,31.29032
111.84,31.29032
111.85,31.29032
111.86,31.29032
111.88,31.29032
111.89,31.29032
111.91,31.29032
111.92,31.29032
111.94,30.96774
111.95,31.29032
111.97,31.29032
111.98,31.29032
111.99,31.29032
112.00,30.96774
112.02,31.29032
112.04,30.96774
112.06,30.96774
112.07,31.29032
112.09,30.96774
112.10,31.29032
112.12,31.29032
112.13,31.29032
112.15,31.29032
112.16,31.29032
112.17,31.29032
112.18,31.29032
112.19,31.29032
112.21,31.29032
112.22,31.29032
112.24,30.96774
112.26,30.96774
112.28,31.29032
112.30,31.29032
112.31,31.29032
112.32,31.29032
112.33,31.29032
112.35,31.29032
112.36,31.29032
112.37,31.29032
112.38,31.29032
112.40,31.29032
112.41,30.96774
112.43,30.96774
112.44,31.29032
112.46,31.29032
112.48,31.29032
112.50,30.96774
112.52,31.29032
112.53,30.96774
112.55,31.29032
112.56,31.29032
112.57,31.29032
112.58,31.29032
112.60,31.29032
112.61,31.29032
112.63,31.29032
112.64,31.29032
112.66,30.96774
112.67,31.29032
112.69,31.29032
112.70,31.29032
112.72,31.29032
112.74,31.29032
112.76,31.29032
112.77,31.29032
112.79,30.96774
112.80,31.29032
112.82,31.29032
112.83,31.29032
112.85,30.96774
112.86,31.29032
112.88,30.96774
112.89,30.96774
112.90,30.96774
112.91,30.96774
112.93,31.29032
112.94,30.96774
112.95,30.96774
112.97,30.96774
112.99,30.96774
113.01,30.96774
113.02,31.29032
113.04,30.96774
113.05,30.96774
113.07,30.96774
113.08,30.96774
113.09,30.96774
113.10,30.96774
113.11,30.96774
113.13,30.96774
113.14,31.29032
113.16,31.29032
113.17,30.96774
113.19,31.29032
113.21,30.96774
113.23,31.29032
113.24,30.96774
113.25,30.96774
113.27,30.96774
113.28,30.96774
113.29,30.96774
113.31,30.96774
113.32,31.29032
113.33,30.96774
113.34,30.96774
113.36,30.96774
113.38,31.29032
113.39,30.96774
113.41,31.29032
113.42,31.29032
113.45,30.96774
113.47,30.96774
113.48,30.96774
113.49,30.96774
113.50,30.96774
113.51,30.96774
113.53,31.29032
113.54,31.29032
113.56,30.96774
113.58,30.96774
113.59,30.96774
113.61,30.96774
113.62,30.96774
113.64,31.29032
113.65,30.96774
113.66,30.96774
113.68,30.96774
113.70,31.29032
113.72,31.29032
113.73,30.96774
113.75,30.96774
113.76,31.29032
113.78,30.96774
113.80,30.96774
113.81,30.96774
113.82,30.96774
113.83,30.96774
113.85,30.96774
113.86,30.96774
113.87,30.96774
113.88,30.96774
113.90,30.96774
113.92,30.96774
113.94,30.96774
113.96,30.96774
113.97,30.96774
113.99,30.96774
114.00,30.96774
114.01,30.96774
114.02,30.96774
114.03,30.96774
114.05,30.96774
114.06,30.96774
114.07,31.29032
114.09,30.96774
114.10,30.96774
114.12,30.96774
114.14,31.29032
114.16,30.96774
114.18,30.96774
114.19,30.96774
114.21,30.96774
114.22,30.96774
114.23,31.29032
114.24,30.96774
114.26,30.96774
114.27,30.96774
114.28,30.96774
114.30,30.96774
114.31,30.96774
114.33,30.96774
114.34,30.64516
114.35,30.96774
114.37,30.96774
114.39,30.96774
114.41,30.96774
114.42,30.96774
114.44,30.96774
114.45,30.96774
114.46,30.96774
114.48,30.96774
114.49,30.96774
114.51,30.96774
114.52,30.96774
114.54,30.96774
114.55,30.96774
114.57,30.96774
114.58,30.96774
114.59,30.96774
114.60,30.64516
114.74,30.64516
114.75,30.96774
114.77,30.96774
114.78,30.96774
114.79,30.96774
114.80,30.96774
114.81,30.96774
114.83,30.96774
114.84,30.96774
114.86,30.96774
114.87,30.96774
114.89,30.96774
114.90,30.96774
114.92,30.96774
114.93,30.96774
114.95,30.96774
114.97,30.96774
114.99,30.96774
115.00,30.96774
115.01,30.96774
115.02,30.96774
115.04,30.96774
115.06,30.96774
115.07,30.96774
115.09,30.96774
115.10,30.96774
115.12,30.96774
115.13,30.96774
115.14,30.96774
115.15,30.96774
115.17,30.96774
115.18,30.96774
115.20,30.96774
115.22,30.96774
115.24,30.96774
115.26,30.96774
115.27,30.96774
115.29,30.96774
115.30,30.96774
115.31,30.96774
115.33,30.96774
115.34,30.96774
115.35,30.96774
115.36,30.96774
115.38,30.64516
115.39,30.96774
115.41,30.96774
115.42,30.96774
115.45,30.96774
115.47,30.96774
115.48,30.96774
115.49,30.96774
115.51,30.96774
115.52,30.96774
115.53,30.96774
115.54,30.96774
115.55,30.96774
115.57,30.64516
115.58,30.96774
115.60,30.96774
115.61,30.96774
115.63,30.96774
115.64,30.96774
115.66,30.96774
115.68,30.96774
115.70,30.96774
115.71,30.96774
115.72,30.96774
115.73,30.96774
115.75,30.96774
115.76,30.96774
115.78,30.96774
115.79,30.96774
115.80,30.96774
115.82,30.96774
115.84,30.64516
115.85,30.96774
115.86,30.96774
115.87,30.96774
115.89,30.96774
115.91,30.96774
115.93,30.96774
115.94,30.96774
115.95,30.96774
115.97,30.64516
115.98,30.96774
116.00,30.96774
116.01,30.96774
116.03,30.96774
116.04,30.64516
116.06,30.96774
116.07,30.96774
116.08,30.96774
116.09,30.96774
116.11,30.96774
116.12,30.96774
116.14,30.96774
116.16,30.64516
116.17,30.96774
116.19,30.96774
116.20,30.96774
116.22,30.64516
116.23,30.96774
116.25,30.96774
116.26,30.96774
116.27,30.96774
116.28,30.96774
116.30,30.96774
116.31,30.96774
116.32,30.96774
116.34,30.96774
116.35,30.96774
116.38,30.96774
116.40,30.64516
116.41,30.64516
116.43,30.96774
116.44,30.96774
116.45,30.96774
116.46,30.96774
116.47,30.96774
116.49,30.64516
116.50,30.96774
116.52,30.96774
116.53,30.96774
116.55,30.64516
116.56,30.96774
116.58,30.64516
116.60,30.96774
116.62,30.64516
116.64,30.64516
116.65,30.96774
116.66,30.64516
116.67,30.96774
116.69,30.96774
116.70,30.64516
116.72,30.64516
116.74,30.64516
116.75,30.64516
116.77,30.64516
116.78,30.64516
116.80,30.96774
116.81,30.96774
116.82,30.96774
116.83,30.64516
116.85,30.96774
116.88,30.96774
116.89,30.64516
116.90,30.96774
116.92,30.96774
116.93,30.96774
116.95,30.64516
116.96,30.64516
116.98,30.96774
116.99,30.64516
117.00,30.64516
117.01,30.64516
117.03,30.96774
117.04,30.64516
117.05,30.96774
117.06,30.96774
117.09,30.64516
117.11,30.64516
117.12,30.96774
117.14,30.96774
117.15,30.64516
117.17,30.64516
117.18,30.64516
117.19,30.64516
117.21,30.64516
117.22,30.64516
117.23,30.64516
117.24,30.64516
117.26,30.96774
117.28,30.96774
117.29,30.96774
117.31,30.64516
117.33,30.64516
117.35,30.64516
117.36,30.64516
117.37,30.64516
117.39,30.64516
117.40,30.96774
117.41,30.96774
117.42,30.64516
117.44,30.64516
117.45,30.96774
117.46,30.64516
117.48,30.64516
117.49,30.96774
117.51,30.64516
117.52,30.64516
117.54,30.64516
117.56,30.64516
117.58,30.64516
117.59,30.64516
117.61,30.64516
117.62,30.64516
117.63,30.64516
117.65,30.64516
117.66,30.64516
117.68,30.64516
117.70,30.64516
117.71,30.64516
117.73,30.64516
117.74,30.64516
117.75,30.96774
117.77,30.96774
117.78,30.64516
117.80,30.64516
117.82,30.64516
117.83,30.64516
117.85,30.96774
117.86,30.64516
117.88,30.96774
117.90,30.64516
117.91,30.96774
117.93,30.64516
117.94,30.64516
117.95,30.64516
117.96,30.96774
117.97,30.96774
117.99,30.96774
118.00,30.64516
118.02,30.64516
118.04,30.96774
118.06,30.64516
118.08,30.64516
118.09,30.64516
118.11,30.96774
118.12,30.64516
118.13,30.64516
118.14,30.96774
118.15,30.64516
118.17,30.96774
118.18,30.64516
118.20,30.64516
118.21,30.64516
118.23,30.64516
118.24,30.96774
118.26,30.64516
118.28,30.64516
118.31,30.64516
118.32,30.96774
118.33,30.64516
118.34,30.64516
118.35,30.64516
118.37,30.64516
118.38,30.64516
118.39,30.64516
118.41,30.96774
118.42,30.96774
118.44,30.96774
118.45,30.64516
118.47,30.64516
118.48,30.64516
118.49,30.64516
118.62,30.64516
118.64,30.64516
118.65,30.64516
118.67,30.96774
118.68,30.64516
118.69,30.64516
118.70,30.64516
118.71,30.64516
118.73,30.64516
118.74,30.64516
118.75,30.64516
118.77,30.64516
118.78,30.64516
118.80,30.64516
118.81,30.64516
118.83,30.64516
118.85,30.64516
118.87,30.64516
118.88,30.64516
118.89,30.64516
118.91,30.96774
118.92,30.64516
118.93,30.64516
118.95,30.64516
118.96,30.64516
118.98,30.64516
118.99,30.64516
119.01,30.64516
119.02,30.64516
119.04,30.64516
119.05,30.64516
119.06,30.64516
119.08,30.64516
119.10,30.64516
119.12,30.64516
119.13,30.64516
119.14,30.64516
119.16,30.64516
119.18,30.64516
119.19,30.64516
119.21,30.64516
119.22,30.64516
119.23,30.64516
119.25,30.64516
119.26,30.64516
119.27,30.64516
119.28,30.64516
119.30,30.64516
119.32,30.64516
119.34,30.64516
119.35,30.64516
119.37,30.64516
119.38,30.64516
119.40,30.64516
119.41,30.64516
119.42,30.96774
119.43,30.64516
119.45,30.64516
119.46,30.96774
119.47,30.64516
119.48,30.64516
119.50,30.64516
119.51,30.64516
119.52,30.64516
119.55,30.64516
119.57,30.64516
119.58,30.64516
119.59,30.64516
119.61,30.64516
119.62,30.64516
119.63,30.64516
119.65,30.64516
119.66,30.64516
119.68,30.64516
119.69,30.64516
119.71,30.64516
119.72,30.64516
119.74,30.64516
119.76,30.64516
119.77,30.64516
119.79,30.64516
119.81,30.64516
119.82,30.64516
119.83,30.32258
119.85,30.64516
119.86,30.64516
119.88,30.64516
119.90,30.64516
119.91,30.64516
119.92,30.64516
119.94,30.64516
119.95,30.64516
119.97,30.64516
119.98,30.64516
119.99,30.64516
120.00,30.64516
120.02,30.32258
120.04,30.64516
120.06,30.64516
120.07,30.64516
120.09,30.64516
120.10,30.64516
120.12,30.64516
120.13,30.64516
120.14,30.64516
120.15,30.64516
120.17,30.64516
120.18,30.64516
120.19,30.32258
120.20,30.32258
120.22,30.64516
120.23,30.32258
120.25,30.64516
120.27,30.64516
120.29,30.64516
120.30,30.64516
120.32,30.32258
120.33,30.64516
120.35,30.64516
120.36,30.64516
120.37,30.64516
120.38,30.64516
120.39,30.64516
120.41,30.64516
120.42,30.64516
120.44,30.64516
120.45,30.64516
120.47,30.32258
120.49,30.64516
120.51,30.64516
120.52,30.32258
120.53,30.64516
120.55,30.32258
120.56,30.64516
120.57,30.64516
120.58,30.64516
120.60,30.64516
120.61,30.32258
120.62,30.64516
120.64,30.64516
120.65,30.64516
120.67,30.64516
120.68,30.64516
120.70,30.64516
